username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-10-01 18:24;0;0;"@ Ubisoft Great job making BlackBeard! I love how you give him a shield on his gun that doesn't work! Awesome work! # shittygame";;@;#;"914632023297466368";https://twitter.com/R6flaws/status/914632023297466368
;2017-10-01 18:23;0;0;"おはよう１日頑張ろうね";;;;"914632010664050689";https://twitter.com/8v85JlAWtnSPaNo/status/914632010664050689
;2017-10-01 18:23;0;1;"Where was your outrage at the things Obama did..The gun running that caused hundreds of innocent Mexicans to lose their lives? HUH??";;;;"914632004079112192";https://twitter.com/Carol38553/status/914632004079112192
;2017-10-01 18:23;0;1;"On Friday, my mum had her photo taken with a armed police officer with a huge gun at Gatwick I can't upload the photo though.";;;;"914631998064533504";https://twitter.com/Zollie_Holby/status/914631998064533504
;2017-10-01 18:23;0;0;"suan barcelona'dayim. butun gun sokakta ve meydandaydim. izinsiz eylem olmasina ragmen hic biber gazi falan atilmadi. kimseyi vurmadilar.";;;;"914631995648626689";https://twitter.com/aprilkalinka/status/914631995648626689
;2017-10-01 18:23;3;4;". @ JohnKasich will he join @ MomsDemand & oppose OH proposed Permitless &Stand Your Ground Gun bills OR support 2 dangerous gun bills AGAIN!?";;@ @;;"914631988526624769";https://twitter.com/hilarybama/status/914631988526624769
;2017-10-01 18:23;0;0;"Normalde yuksek sesli şarkı dinlemezdim Sonra bir gun insanların cok";;;;"914631968863674368";https://twitter.com/ahenk_arabaci46/status/914631968863674368
;2017-10-01 18:23;0;0;"ｵﾚﾊ ﾀﾞﾚﾄﾓ ｸﾜﾅｲ 意味:俺は誰とも組まない 第十六話 相川始";;;;"914631954531721216";https://twitter.com/_gun_bot/status/914631954531721216
;2017-10-01 18:23;0;0;"Taking away my right to free speech is just as bad as taking away my guns";;;;"914631954296864768";https://twitter.com/puddintame7/status/914631954296864768
;2017-10-01 18:23;0;0;"Gun to ur head, where does he land?";;;;"914631944092209153";https://twitter.com/jjm4828/status/914631944092209153
;2017-10-01 18:23;0;0;"He dropped the man to the ground and tied him up. Then he looked at the gun. The man was right. He needed a new gun. He turned and walked --";;;;"914631941198172162";https://twitter.com/ColdAsSnart/status/914631941198172162
;2017-10-01 18:23;0;2;"Remember: if we let OJ Simpson ruin our enjoyment of a film as delightful as The Naked Gun, the terrorists win.";;;;"914631931542695936";https://twitter.com/robbiegoodtime/status/914631931542695936
;2017-10-01 18:23;0;0;"Gun shot!!! fire!!! 走れ on the street 誰よりもfast 走り抜けろstar Good bye for Mr.myself 恐れず前に新たなるstep on 『No,don't look back!!!』";;;;"914631913628778496";https://twitter.com/nmdb_lyrics/status/914631913628778496
;2017-10-01 18:23;0;1;"まーだ杉高魂の方がマシ";;;;"914631887909306368";https://twitter.com/makki_gun/status/914631887909306368
;2017-10-01 18:23;0;0;"This is what happens when citizens voluntarily give up their weapons. You guys need to get your guns back and fight for freedom from these globalist scum.";;;;"914631885325688832";https://twitter.com/DaveEBrooks12/status/914631885325688832
;2017-10-01 18:23;1;0;"Como alguien es capaz de pagarle una entrada a los guns n roses?";;;;"914631876740091904";https://twitter.com/xGusHcx/status/914631876740091904
;2017-10-01 18:23;0;0;""Police reports say there was no crime as the victim agreed to hand over his wallet and phone to the man with the gun." pic.twitter.com/TBZ2ehn07f";;;;"914631876689776640";https://twitter.com/Abstruse/status/914631876689776640
;2017-10-01 18:23;0;0;"I don't need a gun because I'm not a white guy trying to compensate for some...deficiency. No one in this country NEEDS a gun";;;;"914631867336351744";https://twitter.com/Scairp114/status/914631867336351744
;2017-10-01 18:23;0;0;"頑張って";;;;"914631867181051904";https://twitter.com/8v85JlAWtnSPaNo/status/914631867181051904
;2017-10-01 18:23;0;0;"And planted on a gun.";;;;"914631848608899072";https://twitter.com/KyonaRobinson/status/914631848608899072
;2017-10-01 18:23;0;0;"Guns N' Roses - Rock in Rio 2017 FULLSHOW 23/09/17 (COMPLETO HD) http://fb.me/1GzxHzPwd";;;;"914631844469108737";https://twitter.com/djeduardocelis/status/914631844469108737
;2017-10-01 18:23;0;10;"there’s a girl named Jaslyn out there with a God, Guns and Trump sticker on her laptop";;;;"914631844251029504";https://twitter.com/slutoIogy/status/914631844251029504
;2017-10-01 18:23;0;1;"This "Ghost Gun" Machine Now Makes Untraceable Metal Handguns https://www.wired.com/story/ghost-gun-machine-makes-untraceable-handguns/ …";;;;"914631841965101058";https://twitter.com/em2wice/status/914631841965101058
;2017-10-01 18:23;0;0;"@ AestheticalRBLX How do i use the sheild and the gun at the same time in prison life?";;@;;"914631840950112256";https://twitter.com/Wunderpony_/status/914631840950112256
;2017-10-01 18:23;0;0;"House lawmakers weigh lifting gun restrictions via @ staradvertiserhttp://www.staradvertiser.com/2017/09/30/nyt/house-lawmakers-weigh-lifting-gun-restrictions/ …";;@;;"914631837565308928";https://twitter.com/oc_brady/status/914631837565308928
;2017-10-01 18:23;0;0;"Que mierda Guns N' Roses viene a todo sudamerica menos Ecuador...";;;;"914631823245889537";https://twitter.com/HectorMorenoN/status/914631823245889537
;2017-10-01 18:23;0;1;"I’m sure this wouldn’t happen if the bill involved guns. You motherfuckers https://twitter.com/thehill/status/914587977250156544 …";;;;"914631822297923585";https://twitter.com/So_Crates56/status/914631822297923585
;2017-10-01 18:23;0;1;"What drug, assault, and gun charges?";;;;"914631820561473536";https://twitter.com/_ProteinPapi/status/914631820561473536
;2017-10-01 18:23;0;0;"各個教練マン「敬礼の時掌が隠れるようにしてごらん。もっと。もっと被せて。まだ全然掌見えてる！あーやり過ぎ！」";;;;"914631794753814529";https://twitter.com/gun_ojisan_bot/status/914631794753814529
;2017-10-01 18:23;1;1;"Now if he'd used a gun to kill those kids the NRA would laud him as the new American hero https://twitter.com/vinctee/status/914619215574917122 …";;;;"914631791696400384";https://twitter.com/Greytdog/status/914631791696400384
;2017-10-01 18:23;0;1;"good US cover for guns of the patriots when";;;;"914631790618337280";https://twitter.com/ATrueLoser/status/914631790618337280
;2017-10-01 18:23;0;6;"some random little girl turned around and shot me with her toy gun...what did i do";;;;"914631771060191232";https://twitter.com/ssarahaanne/status/914631771060191232
;2017-10-01 18:23;0;0;"";;;;"914631763657289728";https://twitter.com/8v85JlAWtnSPaNo/status/914631763657289728
;2017-10-01 18:22;0;51;""GOD, GUNS & TRUMP" IM CRYING";;;;"914631761749004288";https://twitter.com/slayinhard/status/914631761749004288
;2017-10-01 18:22;3;18;"I was pointing at the exit we were supposed to take and my bf thought I was just doing finger guns and missed the exit";;;;"914631759790194688";https://twitter.com/unsweeteneddad/status/914631759790194688
;2017-10-01 18:22;0;0;"Stir with a squirt gun.";;;;"914631756028039168";https://twitter.com/horriblecooking/status/914631756028039168
;2017-10-01 18:22;0;0;"伝わってますか？";;;;"914631737094713344";https://twitter.com/3JSB_GUN_bot24/status/914631737094713344
;2017-10-01 18:22;0;0;"So far, got blocked by two snowflakes who I crushed on gun control. f**king dumbass pussies";;;;"914631736293773313";https://twitter.com/LysanderSp00ner/status/914631736293773313
;2017-10-01 18:22;0;2;"James killing a gigantic spider with his nerf gun has made my birthday";;;;"914631732585955328";https://twitter.com/amberhelmore/status/914631732585955328
;2017-10-01 18:22;1;3;". @ charidabelle and I got tickets to see Gintama again at a more extreme theater that will throw paper and shoot model guns lmao";;@;;"914631727175278592";https://twitter.com/lysanderpuck/status/914631727175278592
;2017-10-01 18:22;0;0;"The Police Should Be Here Any Minute. Until Then, Let's Talk About Jesus. Gun Shots Amen Granny! http://www.gun-shots.net/the-police-should-be-here-any-minute-until-then-lets-talk-about-jesus.shtml …";;;;"914631726512603136";https://twitter.com/Talisikid/status/914631726512603136
;2017-10-01 18:22;0;0;"Gotti taking his shooters guns back pic.twitter.com/l9UvXLfqGA";;;;"914631723400486913";https://twitter.com/__Kingnik/status/914631723400486913
;2017-10-01 18:22;0;2;"Conservatives get their news from Fox and Britebart, anything else is fake news! If conservatives don’t own a gun they donate to the NRA!";;;;"914631710846980097";https://twitter.com/momaandbubbers/status/914631710846980097
;2017-10-01 18:22;0;1;"But you're OUR queer Antifa abortion-loving Islamophobic Nazi gun-grabbing fascist pinko homophobic gun nut.";;;;"914631704731619328";https://twitter.com/Tomcat1066/status/914631704731619328
;2017-10-01 18:22;0;3;"I took my BB gun out to kill it. Had my son take it off and let it go. Couldn't do it. Old. Soft.";;;;"914631703787966464";https://twitter.com/mojorizn1/status/914631703787966464
;2017-10-01 18:22;0;3;"that sequence where someone is pointing a gun towards the camera and it jumps closer with every shot. except it's me with crunches of chips";;;;"914631698759012352";https://twitter.com/musclehero2008/status/914631698759012352
;2017-10-01 18:22;0;1;"Nothing like the smell of gun oil on a Sunday night # daywellspent";;;#;"914631697806893061";https://twitter.com/HopeckTrevor/status/914631697806893061
;2017-10-01 18:22;0;0;"In 1996, Australia enacted strict gun laws. It hasn't had a mass shooting since. http://www.slate.com/blogs/crime/2012/12/16/gun_control_after_connecticut_shooting_could_australia_s_laws_provide_a.html?wpsrc=sh_all_mob_tw_top … via @ slate";;@;;"914631681004511232";https://twitter.com/galdo_rouse/status/914631681004511232
;2017-10-01 18:22;0;0;"最近テレビ出てないから寂しいよ";;;;"914631670866706432";https://twitter.com/8v85JlAWtnSPaNo/status/914631670866706432
;2017-10-01 18:22;0;0;"People who don't have gun training..... Marilyn Manson is crushed by a falling prop http://dailym.ai/2fHoa4r via @ MailOnline";;@;;"914631668945756160";https://twitter.com/clareswares/status/914631668945756160
;2017-10-01 18:22;0;0;"Nice platitude. The fact is US has a love affair with guns. That is what needs to change. Wax poetic all you like.";;;;"914631665963606016";https://twitter.com/pjbrocksam/status/914631665963606016
;2017-10-01 18:22;24;139;"Guns are fun but claws are boss pic.twitter.com/Q7lJS2sGKP";;;;"914631664034353152";https://twitter.com/kittykatmaniac/status/914631664034353152
;2017-10-01 18:22;0;0;"Universal Background Checks - Coalition to Stop Gun Violence http://ref.gl/AigqPlBB";;;;"914631650721415168";https://twitter.com/ARczar1/status/914631650721415168
;2017-10-01 18:22;0;0;"ههههههههههههه وربي ما توقعت انك تافه ومغفل لهذه الدرجه";;;;"914631639682174976";https://twitter.com/Dr_Abosuhaib/status/914631639682174976
;2017-10-01 18:22;1;1;"Nerf gun war!!!!!!: http://youtu.be/WtBvgG_lD6M?a via @ YouTube";;@;;"914631638855946240";https://twitter.com/Tristglitch/status/914631638855946240
;2017-10-01 18:22;0;0;"If you crouch it makes your gun more accurate";;;;"914631625891368961";https://twitter.com/Melvyn956/status/914631625891368961
;2017-10-01 18:22;0;0;"Slightly Stoopid - Guns in Paradise http://rdo.to/TIKIMAN @ tikimanradio";;@;;"914631610426810369";https://twitter.com/TikiManRadio/status/914631610426810369
;2017-10-01 18:22;0;0;"Serious question Danny, why wouldn't you support gun rights?";;;;"914631598892572675";https://twitter.com/chaoticIiberty/status/914631598892572675
;2017-10-01 18:22;0;2;"For me gun rights made me a moderate. It was @ ThomasSowell and Milton Friedman that made me understand the worth of capitalism";;@;;"914631583901954049";https://twitter.com/HetzUVeryMuch/status/914631583901954049
;2017-10-01 18:22;0;0;"Locust Bean Gun";;;;"914631572992561152";https://twitter.com/flangy/status/914631572992561152
;2017-10-01 18:22;0;0;"地獄から抜けたわ";;;;"914631547180916736";https://twitter.com/bang_gun_finger/status/914631547180916736
;2017-10-01 18:22;0;1;"And mix that with some guns and ammo abd don t forget a criminal rap sheet of the size of Detroit And there you have it. A crazy psycho!";;;;"914631545947934720";https://twitter.com/NancyCuban/status/914631545947934720
;2017-10-01 18:22;0;0;"ソドム「SHOW GUN I DEATH!」（しょうがないです）";;;;"914631539845038080";https://twitter.com/kakugekotobabot/status/914631539845038080
;2017-10-01 18:22;0;0;"My line is several hundred yards behind us. I'd very much like to get back to my line, but I recognize that it'll never happen. I'm against all lobbying, the gun lobby is just the most immediately relevant to our discussion.";;;;"914631533876609025";https://twitter.com/thekeelo_g/status/914631533876609025
;2017-10-01 18:22;0;1;"Despite having more guns per person (according to Bowling for Columbine). Tend to like treating each other with respect and apologising!";;;;"914631525207027713";https://twitter.com/apjanes/status/914631525207027713
;2017-10-01 18:21;0;0;"Home - South River Gun Club http://ref.gl/dbL8S8kq";;;;"914631508240896000";https://twitter.com/BlueBoyDefense/status/914631508240896000
;2017-10-01 18:21;0;0;"Guns and the sneakers made Jada, The bitches and the reefer came later with the money and the haters. - Jadakiss";;;;"914631505166598145";https://twitter.com/Hip_Hop_Lyric/status/914631505166598145
;2017-10-01 18:21;0;0;"美味しいよね";;;;"914631497277104129";https://twitter.com/8v85JlAWtnSPaNo/status/914631497277104129
;2017-10-01 18:21;0;2;"i'm honestly losing my fucking mind, how long has the gun emoji been a WATER PISTOL???";;;;"914631480525164544";https://twitter.com/jenroselee_/status/914631480525164544
;2017-10-01 18:21;0;0;"あー、スッキリした。";;;;"914631464007827456";https://twitter.com/bang_gun_finger/status/914631464007827456
;2017-10-01 18:21;0;0;"Uh, anyone can order gun parts separately through the mail and piece together a gun.";;;;"914631461990490113";https://twitter.com/Fork_Tongue/status/914631461990490113
;2017-10-01 18:21;0;0;"Jim, we don't agree on everything, but we do agree that guns in school are a stupid fucking idea.";;;;"914631461776482304";https://twitter.com/AxTheStoic/status/914631461776482304
;2017-10-01 18:21;0;0;"Here we come, reach for your gun.";;;;"914631428796710912";https://twitter.com/A3Leo_/status/914631428796710912
;2017-10-01 18:21;0;1;"VSO Gun Channel http://fb.me/1hebFmWRI";;;;"914631420504666113";https://twitter.com/Sootch00/status/914631420504666113
;2017-10-01 18:21;0;2;"Listen to Drowning Myself by Inner City Dispute YOU EVER HELD A LOADED GUN, TO YOUR HEAD#np on # SoundCloud https://soundcloud.com/innercitydispute/drowningmyself …";;;#np #;"914631417207783425";https://twitter.com/Innercitydispu2/status/914631417207783425
;2017-10-01 18:21;0;0;"If you are holding a gun, and you are a white posse in the northwest, you are afforded royal treatment and get to negotiate with the police.";;;;"914631398207627264";https://twitter.com/majordemo/status/914631398207627264
;2017-10-01 18:21;0;0;"@ AestheticalRBLX I just bought the SWAT set on prison life. how do i use the sheild and gun at the same time";;@;;"914631389273886723";https://twitter.com/Wunderpony_/status/914631389273886723
;2017-10-01 18:21;0;0;"And was able to get a gun # guncontrol";;;#;"914631387910737926";https://twitter.com/sherlou710/status/914631387910737926
;2017-10-01 18:21;0;0;"World's Most Powerful Rail Gun Delivered to Navy http://www.popularmechanics.com/technology/military/4231461 … via @ PopMech";;@;;"914631381229154305";https://twitter.com/GlennPilkington/status/914631381229154305
;2017-10-01 18:21;0;0;"為したの？";;;;"914631380327219201";https://twitter.com/8v85JlAWtnSPaNo/status/914631380327219201
;2017-10-01 18:21;1;0;"totally not thinking about how much the look suits him and I need him on a good top gun remake, nope";;;;"914631368809869312";https://twitter.com/lightvvoods/status/914631368809869312
;2017-10-01 18:21;0;0;"Rally to protest link between guns, domestic violence - Gloucester Daily Times http://fb.me/5cn26HDrJ";;;;"914631362916708352";https://twitter.com/NJdivorce/status/914631362916708352
;2017-10-01 18:21;4;4;"A3 Best chance for anything bipartisan is working with former GOP individuals to put pressure on bought-off reps/senators. # CripTheVotehttps://twitter.com/disvisibility/status/914630508025233408 …";;;#;"914631361473867776";https://twitter.com/may_gun/status/914631361473867776
;2017-10-01 18:21;0;0;"Let's remove the fact that he' black... it's against protocol to use your personal gun while on duty!";;;;"914631346747727872";https://twitter.com/KyonaRobinson/status/914631346747727872
;2017-10-01 18:21;0;0;"Dont point finger and us when uv issues too. Besides uv no problem selling guns or buying oil from said rapists.";;;;"914631338736717824";https://twitter.com/KamTheTerrible/status/914631338736717824
;2017-10-01 18:21;0;0;"I added a video to a @ YouTube playlist http://youtu.be/zZ8gRyc8DRs?a Attempts at Trolling on Gun Game";;@;;"914631338195595267";https://twitter.com/FoxGaming1018YT/status/914631338195595267
;2017-10-01 18:21;0;0;"I added a video to a @ YouTube playlist http://youtu.be/5ejPX6tquMQ?a Gun Game Trolling on Infinite Warfare";;@;;"914631338036224001";https://twitter.com/FoxGaming1018YT/status/914631338036224001
;2017-10-01 18:21;0;3;"Cómo fans de Guns n' roses no acepto "nuevos" ahre";;;;"914631336916324353";https://twitter.com/PaolaPaop22/status/914631336916324353
;2017-10-01 18:21;0;0;"He’s right. Guns are dangerous";;;;"914631333531521025";https://twitter.com/CopeWithTrump/status/914631333531521025
;2017-10-01 18:21;0;12;"got 2nd place in strivewire conquest megacash today. didnt draw keleseth A SINGLE TIME through the whole tournament :gun: pic.twitter.com/Er6AjqgHQH";;;;"914631331757330432";https://twitter.com/swaggerIRL/status/914631331757330432
;2017-10-01 18:21;0;0;"Legal Issue? # artusalawfirm Rally to protest link between guns, domestic violence -… http://dlvr.it/Prl6kB # needalawyer? Call 9733379643pic.twitter.com/2VSmPtna4N";;;# #;"914631330096324609";https://twitter.com/NJdivorce/status/914631330096324609
;2017-10-01 18:21;0;0;"the only thing wrong with it is High Cal lol, the gun itself is perfectly balanced";;;;"914631326418046977";https://twitter.com/SchmittyXXIV/status/914631326418046977
;2017-10-01 18:21;0;0;"He was open but EJ needed to gun it in there";;;;"914631320797577217";https://twitter.com/BrendanGilmer/status/914631320797577217
;2017-10-01 18:21;0;0;"This "Ghost Gun" Machine Now Makes Untraceable Metal Handguns http://dlvr.it/Prl6N7 pic.twitter.com/3U7wyTwgRs";;;;"914631302069993472";https://twitter.com/hmr1973/status/914631302069993472
;2017-10-01 18:21;1;7;"Here we have the Cult 45. A weapon for goobers who love guns, love Trump and love to vote against their own best interests. pic.twitter.com/TgYzL8CsmT";;;;"914631300421693441";https://twitter.com/Miss_Fedelm/status/914631300421693441
;2017-10-01 18:21;0;0;"頑張ろうね";;;;"914631287687716864";https://twitter.com/8v85JlAWtnSPaNo/status/914631287687716864
;2017-10-01 18:21;0;0;"Marilyn Manson tour on hold after giant gun prop topples on him during show http://dpo.st/2g35tEY pic.twitter.com/uvHDntI1pe";;;;"914631285015846912";https://twitter.com/CapturedBlog/status/914631285015846912
;2017-10-01 18:21;0;0;"Son of a gun";;;;"914631270805540865";https://twitter.com/thelawsystem/status/914631270805540865
;2017-10-01 18:21;0;0;"Gun ban, mahigpit nang ipinatutupad. # SuperBalitaSaUmagaNationwidehttp://gmane.ws/DZBBLive";;;#;"914631261116784640";https://twitter.com/dzbb/status/914631261116784640
;2017-10-01 18:20;0;0;"I liked a @ YouTube video http://youtu.be/SWLEkFxq0zM?a HELP!!! CHRIS RAY GUN IS BEING ABUSED!!!!";;@;;"914631255903305728";https://twitter.com/SomeRandomG33k/status/914631255903305728
;2017-10-01 18:20;0;0;"Gun show this weekend was a success";;;;"914631253609107456";https://twitter.com/Jonny_Gooze/status/914631253609107456
;2017-10-01 18:20;0;0;"「気に入らないわ」「だろうな。だがいずれ…お前にも解るようになるさ。若さに任せて走るのにも限界がある。お前は何と戦っているんだ？ どうしたら勝利を収められる？ 親父さんの敵を取るとして…それは誰を殺せば達成される？」";;;;"914631251411181568";https://twitter.com/gun_s_g_bot/status/914631251411181568
;2017-10-01 18:20;1;1;"Hood niggas hear gunshots and argue about what type of gun It was";;;;"914631248500453376";https://twitter.com/Yasiel_BG/status/914631248500453376
;2017-10-01 18:20;0;1;"favorite song: guns for hands pic.twitter.com/L2Hycqmwrp";;;;"914631235162525698";https://twitter.com/bisexualnxgma/status/914631235162525698
;2017-10-01 18:20;0;0;"Exception, not the rule. Statistics prove definitely that tighter gun control leads to lower gun violence. Just a fact.";;;;"914631229999390721";https://twitter.com/JohnstonWriter/status/914631229999390721
;2017-10-01 18:20;0;0;"remember how the antagonist was literally Myraah from Gears of War I think one of the guns was literally just the Hammerburst too";;;;"914631227943952384";https://twitter.com/senseicatx/status/914631227943952384
;2017-10-01 18:20;0;0;"Las novelas Sword Art Online Alternative: Gun Gale Online tendrán anime para TV http://fb.me/8ZMuncC18";;;;"914631220373401600";https://twitter.com/anfebamo/status/914631220373401600
;2017-10-01 18:20;4;7;"Watch out! # JudyHopps is coming and she's got a... carrot dart gun? # Zootopia # Fanartpic.twitter.com/yOXwQ1Rs0E";;;# # #;"914631215499694081";https://twitter.com/Javier20031009/status/914631215499694081
;2017-10-01 18:20;0;0;"It's a rumor that's going around on both sides. I've seen quite a few troll accounts advocating carrying guns by the other side. https://twitter.com/ericsslater/status/914486061614628864 …";;;;"914631199360012288";https://twitter.com/JaneQCitizenOMG/status/914631199360012288
;2017-10-01 18:20;0;0;"ペイスって何？";;;;"914631192107827200";https://twitter.com/8v85JlAWtnSPaNo/status/914631192107827200
;2017-10-01 18:20;0;1;"岩ちゃん、GM～「冬きみ」目覚ましとZIPではまだ確認出来てないけど、公式ツィッターの告知で見たよお～～タイトルにキュンキュンして、またもや公開が待ち遠しくなってきたお～～今日も岩ちゃん想ってGUNばるネ～～";;;;"914631188685271040";https://twitter.com/mercomomo7/status/914631188685271040
;2017-10-01 18:20;0;1;"Somebody hook me up with Big Dick Machine Gun just for fun!";;;;"914631181207031809";https://twitter.com/cryptid_ebooks/status/914631181207031809
;2017-10-01 18:20;0;0;"# GettysburgWeekend # battle # war # civilwar # history # learning # ammo # SundayFunday # usa # Pennsylvania # army # soldier # veteran # guns # lessons";;;# # # # # # # # # # # # # # #;"914631180829577221";https://twitter.com/CMRiverCo/status/914631180829577221
;2017-10-01 18:20;0;1;"Guns 'N Roses (& The Who) (@Estadio Único Ciudad de La Plata - @ estadiounicolp) https://www.swarmapp.com/c/30mMot8pkIX pic.twitter.com/Ywo5D4uy8T";;@Estadio @;;"914631168825413633";https://twitter.com/mauro_ferrara/status/914631168825413633
;2017-10-01 18:20;0;0;"I liked a @ YouTube video http://youtu.be/TYwLhKEKSE8?a Small Airsoft GI Unboxing - 2 NEW G&G Guns - ARP556 & GPM1911";;@;;"914631168628264961";https://twitter.com/BrutalCreeper/status/914631168628264961
;2017-10-01 18:20;0;1;"Welp you have to do all the run and gun stages to access the final boss, fml";;;;"914631167550222336";https://twitter.com/Nittomata/status/914631167550222336
;2017-10-01 18:20;0;1;"Western media isn't interested in the truth about this Marxist death cult because they have pretty women with machine guns for photo opps";;;;"914631160378118144";https://twitter.com/Zak1867/status/914631160378118144
;2017-10-01 18:20;0;0;"銃が人を殺すのではない。人が人を殺すのだ。 Guns don't kill people. People kill people.";;;;"914631158805098496";https://twitter.com/NRA_bot/status/914631158805098496
;2017-10-01 18:20;0;0;"He's lucky, guns normally kill people...";;;;"914631152857698304";https://twitter.com/Linley75/status/914631152857698304
;2017-10-01 18:20;0;0;"@ mosesbread72 Of course u were racially profiled. I saw a scared person running from gun shots, then threatened by cops. Stay strong.";;@;;"914631118367756289";https://twitter.com/bestbets23/status/914631118367756289
;2017-10-01 18:20;0;1;"PC guide to the gun range? - Gunrunning - GTAForums http://ref.gl/1jl5Cj1T";;;;"914631113582067712";https://twitter.com/otis_karatekid/status/914631113582067712
;2017-10-01 18:20;0;0;"Harooooot";;;;"914631106300846080";https://twitter.com/FelixJelline/status/914631106300846080
;2017-10-01 18:20;0;0;"I liked a @ YouTube video http://youtu.be/iuzKdqe0a2g?a COD WW2 Beta - This Gun Is The Best";;@;;"914631092547801089";https://twitter.com/EroZ_HeliX/status/914631092547801089
;2017-10-01 18:20;0;0;"Gun Spike # Dreamcast JP GAME. # retrogaming # ebay https://deal.vg/KwNqTb3 pic.twitter.com/9XCqvq6yxq";;;# # #;"914631091683778562";https://twitter.com/VGDealsSega/status/914631091683778562
;2017-10-01 18:20;1;1;"La Berguiso telonea a los Guns y The Who, pero cuando ellos tocan no ponen bandas soportes para no pagarles, que loco no?";;;;"914631083404283904";https://twitter.com/danielpalla/status/914631083404283904
;2017-10-01 18:20;0;0;"This "Ghost Gun" Machine Now Makes Untraceable Metal Handguns https://goo.gl/fb/6zEWoM";;;;"914631065779699712";https://twitter.com/antonyvilleger/status/914631065779699712
;2017-10-01 18:20;0;0;"I'm your eyes I loved guns and you got the radio) Sweet serial killer, (I like me and in the Velvet Bluer than your bible";;;;"914631057823105024";https://twitter.com/analdelbot/status/914631057823105024
;2017-10-01 18:20;11;8;"Analysts found that 143 of the 426 shootings this year had a confirmed forensic connection to another gun crime. http://bos.gl/eK9twGV pic.twitter.com/G0FKHJWTlc";;;;"914631051397525504";https://twitter.com/BostonGlobe/status/914631051397525504
;2017-10-01 18:20;0;0;"Yes lets remember... ITS BECAUSE A BLACK MAN BEAT A WHITE COP AND TRIED TO TAKE HIS GUN!!!";;;;"914631030308507649";https://twitter.com/JunkyPostoffice/status/914631030308507649
;2017-10-01 18:20;0;0;"I was 10 yrs old when I watched that flag get folded and presented to my Mom, the 21 gun salute, taps... come on you're breaking my heart pic.twitter.com/SF8cha8G7O";;;;"914631029125722112";https://twitter.com/TamiEastridge3/status/914631029125722112
;2017-10-01 18:20;1;3;"You should control guns and protect the American people.";;;;"914631028928520192";https://twitter.com/tesuowa/status/914631028928520192
;2017-10-01 18:20;0;0;"今から階段ですしにます";;;;"914631028018257921";https://twitter.com/20011027Nanami/status/914631028018257921
;2017-10-01 18:20;1;8;"The Panzerjager I provided Germany with a mobile anti-tank gun in the early war years # ww2pic.twitter.com/cRgNtE62B8";;;#;"914631024805588993";https://twitter.com/tankfeed/status/914631024805588993
;2017-10-01 18:19;0;0;"Thegunsmiths - Gun Store - Manchester, Tennessee | Facebook http://ref.gl/GSCsYtGr";;;;"914630995277635584";https://twitter.com/more_firepower/status/914630995277635584
;2017-10-01 18:19;0;0;"I liked a @ YouTube video http://youtu.be/7OQtXJmav44?a Dual Wield Guns & Possible Class System In Sword Art Online: Fatal Bullet";;@;;"914630988776529920";https://twitter.com/YoitsGrey/status/914630988776529920
;2017-10-01 18:19;6;5;"A3 Not optimistic. Former GOP could be worked with. Anyone who hasn't renounced GOP by now is clearly just fine with fascism # CripTheVotehttps://twitter.com/disvisibility/status/914630508025233408 …";;;#;"914630987622920192";https://twitter.com/may_gun/status/914630987622920192
;2017-10-01 18:19;0;2;"Adonis yelling and holding a fake gun is one of the most terrifying things ive ever seen (its also hot in a way)";;;;"914630968862011393";https://twitter.com/OjiisanRei/status/914630968862011393
;2017-10-01 18:19;0;0;"# DeBlasio Effect: Cops Seizing More Guns And Knives From New York Kids http://dailycaller.com/2017/10/01/deblasio-effect-cops-seizing-more-guns-and-knives-from-new-york-kids …";;;#;"914630967406538752";https://twitter.com/C_W_UK/status/914630967406538752
;2017-10-01 18:19;0;1;"I will hold your heart & your gun # ontherunpic.twitter.com/bzchb9uvNY";;;#;"914630951770247170";https://twitter.com/BarBBeastMode/status/914630951770247170
;2017-10-01 18:19;0;0;"Kieth get a gun and off yourself,you're the absolute worst person in the world !";;;;"914630927757840384";https://twitter.com/joejohnson291/status/914630927757840384
;2017-10-01 18:19;1;0;"690 Field III - Beretta - Over and Under - Beretta - Guns http://ref.gl/fGXKp0DU";;;;"914630922888024065";https://twitter.com/PistolPages/status/914630922888024065
;2017-10-01 18:19;0;0;"MY OLD GUN WAS DIRTY BUT I KEEP IT CLEAN.";;;;"914630915581665281";https://twitter.com/iamkingcosta/status/914630915581665281
;2017-10-01 18:19;0;0;"You never gained empty gun, but you gained spider donuts.";;;;"914630901774077955";https://twitter.com/utshitposts/status/914630901774077955
;2017-10-01 18:19;0;0;"Bills RB Lynch arrested on felony gun charge http://es.pn/1nBj0Sb";;;;"914630897105756160";https://twitter.com/dmholt69/status/914630897105756160
;2017-10-01 18:19;0;0;"Other developed countries have stricter gun control and lower gun violence. Hilarious, right?";;;;"914630881171603456";https://twitter.com/JohnstonWriter/status/914630881171603456
;2017-10-01 18:19;0;0;"Adicionei um vídeo a uma lista de reprodução do @ YouTube http://youtu.be/RNUYicCRM2k?a Guns N' Roses - 1988-02-02 - The Ritz, New York -";;@;;"914630867275980801";https://twitter.com/RaykusGamer/status/914630867275980801
